Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
7.102,-0.005,-0.015,-0.01,0.01,0.0,-0.015,-0.127,-0.146,0.063,0.068,-0.083,-0.039
7.104,-0.005,0.0,0.005,0.005,-0.005,0.0,-0.132,-0.146,0.063,0.068,-0.078,-0.034
7.106,0.005,0.01,0.005,-0.005,0.0,0.005,-0.137,-0.156,0.054,0.068,-0.083,-0.029
7.108,0.015,0.015,0.0,-0.015,0.005,0.005,-0.142,-0.166,0.049,0.068,-0.088,-0.034
7.11,0.02,0.01,-0.01,-0.015,0.015,0.0,-0.146,-0.166,0.049,0.068,-0.093,-0.029
7.112,0.015,0.0,-0.015,-0.005,0.015,-0.01,-0.137,-0.166,0.049,0.068,-0.088,-0.024
7.114,0.015,-0.005,-0.02,-0.005,0.015,-0.015,-0.137,-0.161,0.049,0.078,-0.078,-0.02
7.116,0.0,-0.01,-0.01,0.005,0.005,-0.01,-0.142,-0.156,0.054,0.078,-0.068,-0.015
7.118,-0.01,-0.02,-0.01,0.015,0.0,-0.015,-0.142,-0.161,0.059,0.088,-0.063,0.0
7.12,-0.015,-0.02,-0.005,0.02,-0.005,-0.015,-0.142,-0.166,0.054,0.093,-0.054,0.0
7.122,-0.024,-0.02,0.005,0.024,-0.015,-0.01,-0.142,-0.171,0.054,0.093,-0.063,0.0
7.124,-0.029,-0.015,0.015,0.024,-0.024,0.0,-0.142,-0.176,0.054,0.098,-0.063,-0.005
7.126,-0.029,-0.01,0.02,0.02,-0.024,0.005,-0.142,-0.181,0.054,0.107,-0.063,-0.005
7.128,-0.039,-0.02,0.02,0.029,-0.029,0.0,-0.132,-0.171,0.049,0.112,-0.054,0.015
7.13,-0.059,-0.029,0.029,0.044,-0.044,0.0,-0.132,-0.171,0.049,0.112,-0.044,0.02
7.132,-0.068,-0.029,0.039,0.049,-0.054,0.005,-0.132,-0.171,0.063,0.112,-0.039,0.02
7.134,-0.068,-0.029,0.039,0.049,-0.054,0.005,-0.137,-0.171,0.068,0.107,-0.029,0.024
7.136,-0.073,-0.02,0.054,0.049,-0.063,0.015,-0.142,-0.181,0.059,0.093,-0.034,0.01
7.138,-0.063,-0.024,0.039,0.044,-0.054,0.005,-0.146,-0.181,0.059,0.088,-0.039,0.005
7.14,-0.044,-0.024,0.02,0.034,-0.034,-0.005,-0.151,-0.181,0.054,0.088,-0.049,0.0
7.142,-0.034,-0.024,0.01,0.029,-0.024,-0.01,-0.156,-0.19,0.054,0.102,-0.059,-0.005
7.144,-0.029,-0.02,0.01,0.024,-0.02,-0.005,-0.156,-0.195,0.044,0.093,-0.059,-0.005
7.146,-0.015,-0.02,-0.005,0.02,-0.005,-0.015,-0.156,-0.19,0.054,0.093,-0.059,-0.005
7.148,0.005,-0.024,-0.029,0.01,0.015,-0.029,-0.156,-0.195,0.054,0.088,-0.059,-0.005
7.15,0.02,-0.024,-0.044,0.005,0.029,-0.034,-0.161,-0.19,0.054,0.083,-0.059,-0.005
7.152,0.024,-0.034,-0.059,0.005,0.039,-0.049,-0.161,-0.185,0.054,0.083,-0.059,-0.015
7.154,0.01,-0.024,-0.034,0.01,0.02,-0.029,-0.161,-0.19,0.059,0.083,-0.063,-0.015
7.156,0.015,-0.034,-0.049,0.01,0.029,-0.044,-0.161,-0.195,0.059,0.088,-0.059,-0.015
7.158,0.02,-0.034,-0.054,0.01,0.034,-0.044,-0.161,-0.19,0.049,0.107,-0.044,-0.015
7.16,0.005,-0.024,-0.029,0.01,0.015,-0.029,-0.151,-0.176,0.054,0.112,-0.034,-0.01
7.162,0.0,-0.015,-0.015,0.01,0.005,-0.015,-0.151,-0.176,0.068,0.112,-0.034,-0.005
7.164,-0.005,-0.01,-0.005,0.01,0.0,-0.01,-0.146,-0.176,0.078,0.117,-0.029,0.0
7.166,-0.005,-0.01,-0.005,0.01,0.0,-0.01,-0.146,-0.176,0.083,0.122,-0.024,0.005
7.168,0.005,-0.024,-0.029,0.01,0.015,-0.029,-0.151,-0.176,0.083,0.127,-0.029,0.0
7.17,0.0,-0.029,-0.029,0.015,0.015,-0.029,-0.142,-0.171,0.093,0.127,-0.024,0.005
7.172,-0.005,-0.024,-0.02,0.015,0.005,-0.024,-0.137,-0.171,0.102,0.142,-0.02,0.01
7.174,-0.005,-0.015,-0.01,0.01,0.0,-0.015,-0.142,-0.171,0.107,0.137,-0.02,0.015
7.176,0.0,-0.005,-0.005,0.005,0.0,-0.005,-0.137,-0.156,0.122,0.137,-0.015,0.024
7.178,0.0,0.01,0.01,-0.005,-0.005,0.01,-0.137,-0.151,0.127,0.146,-0.01,0.024
7.18,-0.005,0.015,0.02,-0.005,-0.015,0.015,-0.127,-0.142,0.132,0.166,0.0,0.024
7.182,-0.015,0.024,0.039,-0.005,-0.029,0.029,-0.117,-0.132,0.137,0.181,0.015,0.024
7.184,-0.01,0.029,0.039,-0.01,-0.024,0.034,-0.102,-0.112,0.156,0.195,0.024,0.029
7.186,0.01,0.049,0.039,-0.029,-0.015,0.044,-0.098,-0.107,0.166,0.205,0.034,0.039
7.188,0.02,0.063,0.044,-0.039,-0.015,0.054,-0.088,-0.102,0.176,0.205,0.039,0.039
7.19,0.034,0.078,0.044,-0.054,-0.005,0.059,-0.088,-0.098,0.19,0.205,0.039,0.034
7.192,0.029,0.073,0.044,-0.049,-0.01,0.059,-0.083,-0.098,0.19,0.195,0.039,0.024
7.194,0.034,0.078,0.044,-0.054,-0.005,0.059,-0.078,-0.098,0.185,0.205,0.039,0.024
7.196,0.039,0.083,0.044,-0.059,-0.005,0.063,-0.073,-0.098,0.185,0.215,0.039,0.024
7.198,0.034,0.088,0.054,-0.059,-0.01,0.068,-0.068,-0.093,0.19,0.2,0.039,0.02
7.2,0.044,0.093,0.049,-0.068,-0.005,0.068,-0.054,-0.078,0.2,0.205,0.049,0.02
7.202,0.039,0.093,0.054,-0.063,-0.01,0.073,-0.054,-0.078,0.21,0.215,0.049,0.02
7.204,0.034,0.093,0.059,-0.063,-0.015,0.073,-0.054,-0.078,0.215,0.22,0.049,0.02
7.206,0.034,0.098,0.063,-0.063,-0.015,0.078,-0.054,-0.073,0.22,0.224,0.039,0.015
7.208,0.015,0.093,0.078,-0.054,-0.034,0.083,-0.054,-0.068,0.224,0.234,0.059,0.02
7.21,0.005,0.078,0.073,-0.039,-0.034,0.073,-0.054,-0.063,0.234,0.239,0.068,0.029
7.212,-0.005,0.073,0.078,-0.034,-0.044,0.073,-0.063,-0.059,0.239,0.239,0.073,0.034
7.214,-0.015,0.068,0.083,-0.024,-0.049,0.073,-0.068,-0.054,0.244,0.244,0.083,0.039
7.216,0.005,0.073,0.068,-0.039,-0.034,0.068,-0.063,-0.063,0.234,0.244,0.073,0.024
7.218,0.01,0.073,0.063,-0.039,-0.029,0.068,-0.063,-0.068,0.234,0.244,0.078,0.02
7.22,0.015,0.068,0.054,-0.039,-0.02,0.059,-0.083,-0.078,0.229,0.244,0.083,0.015
7.222,0.02,0.068,0.049,-0.044,-0.015,0.059,-0.098,-0.078,0.229,0.244,0.083,0.02
7.224,0.024,0.068,0.044,-0.044,-0.01,0.054,-0.102,-0.078,0.239,0.259,0.102,0.024
7.226,0.034,0.083,0.049,-0.059,-0.01,0.063,-0.107,-0.078,0.229,0.259,0.107,0.024
7.228,0.034,0.088,0.054,-0.059,-0.01,0.068,-0.132,-0.088,0.224,0.268,0.112,0.024
7.23,0.034,0.088,0.054,-0.059,-0.01,0.068,-0.156,-0.102,0.22,0.273,0.112,0.034
7.232,0.034,0.102,0.068,-0.068,-0.02,0.083,-0.2,-0.107,0.224,0.278,0.132,0.039
7.234,0.049,0.112,0.063,-0.078,-0.01,0.088,-0.234,-0.117,0.215,0.283,0.137,0.044
7.236,0.049,0.102,0.054,-0.073,-0.005,0.078,-0.254,-0.127,0.205,0.288,0.146,0.049
7.238,0.054,0.098,0.044,-0.073,0.005,0.068,-0.259,-0.137,0.2,0.288,0.151,0.044
7.24,0.054,0.102,0.049,-0.078,0.0,0.073,-0.273,-0.156,0.176,0.273,0.142,0.034
7.242,0.059,0.093,0.034,-0.073,0.01,0.063,-0.288,-0.176,0.171,0.259,0.127,0.024
7.244,0.059,0.093,0.034,-0.073,0.01,0.063,-0.317,-0.185,0.161,0.244,0.117,0.02
7.246,0.059,0.098,0.039,-0.078,0.01,0.068,-0.327,-0.19,0.156,0.22,0.102,0.01
7.248,0.063,0.093,0.029,-0.078,0.015,0.059,-0.327,-0.215,0.137,0.195,0.088,-0.015
7.25,0.068,0.083,0.015,-0.073,0.024,0.049,-0.327,-0.234,0.112,0.185,0.083,-0.029
7.252,0.073,0.078,0.005,-0.073,0.034,0.039,-0.327,-0.239,0.093,0.166,0.063,-0.034
7.254,0.068,0.068,0.0,-0.068,0.034,0.034,-0.322,-0.244,0.068,0.156,0.059,-0.044
7.256,0.059,0.068,0.01,-0.063,0.024,0.039,-0.303,-0.254,0.068,0.171,0.049,-0.054
7.258,0.059,0.049,-0.01,-0.054,0.034,0.02,-0.298,-0.259,0.063,0.161,0.049,-0.059
7.26,0.054,0.039,-0.015,-0.044,0.034,0.01,-0.298,-0.264,0.044,0.146,0.039,-0.073
7.262,0.054,0.029,-0.024,-0.039,0.039,0.0,-0.278,-0.264,0.049,0.151,0.039,-0.078
7.264,0.044,0.029,-0.015,-0.034,0.029,0.005,-0.268,-0.268,0.059,0.146,0.034,-0.083
7.266,0.029,0.024,-0.005,-0.024,0.015,0.01,-0.259,-0.259,0.063,0.151,0.044,-0.083
7.268,0.02,0.015,-0.005,-0.015,0.01,0.005,-0.268,-0.254,0.068,0.151,0.049,-0.083
7.27,0.005,0.01,0.005,-0.005,0.0,0.005,-0.273,-0.239,0.073,0.166,0.044,-0.083
7.272,0.015,0.01,-0.005,-0.01,0.01,0.0,-0.264,-0.239,0.078,0.176,0.049,-0.093
7.274,0.02,0.01,-0.01,-0.015,0.015,0.0,-0.249,-0.234,0.083,0.185,0.049,-0.093
7.276,0.02,0.01,-0.01,-0.015,0.015,0.0,-0.234,-0.224,0.088,0.176,0.054,-0.093
7.278,0.024,0.01,-0.015,-0.015,0.02,-0.005,-0.2,-0.22,0.093,0.161,0.054,-0.093
7.28,0.034,0.01,-0.024,-0.02,0.029,-0.01,-0.19,-0.224,0.098,0.195,0.083,-0.068
7.282,0.02,-0.01,-0.029,-0.005,0.024,-0.02,-0.195,-0.215,0.107,0.205,0.088,-0.068
7.284,0.005,-0.015,-0.02,0.005,0.01,-0.02,-0.19,-0.21,0.117,0.205,0.088,-0.078
7.286,-0.01,-0.02,-0.01,0.015,0.0,-0.015,-0.185,-0.205,0.117,0.205,0.088,-0.078
7.288,-0.024,-0.024,0.0,0.024,-0.015,-0.015,-0.181,-0.2,0.117,0.205,0.088,-0.078
7.29,-0.039,-0.029,0.01,0.034,-0.024,-0.01,-0.176,-0.195,0.117,0.205,0.088,-0.078
7.292,-0.044,-0.039,0.005,0.044,-0.024,-0.02,-0.156,-0.195,0.117,0.195,0.078,-0.088
7.294,-0.054,-0.044,0.01,0.049,-0.034,-0.02,-0.156,-0.19,0.117,0.195,0.078,-0.093
7.296,-0.059,-0.049,0.01,0.054,-0.034,-0.02,-0.156,-0.185,0.117,0.19,0.078,-0.093
7.298,-0.059,-0.063,-0.005,0.063,-0.029,-0.034,-0.156,-0.185,0.117,0.19,0.078,-0.098
7.3,-0.054,-0.054,0.0,0.054,-0.029,-0.029,-0.161,-0.195,0.117,0.205,0.088,-0.098
7.302,-0.044,-0.044,0.0,0.044,-0.024,-0.024,-0.161,-0.195,0.117,0.205,0.088,-0.098
7.304,-0.034,-0.039,-0.005,0.039,-0.015,-0.024,-0.166,-0.195,0.117,0.205,0.088,-0.093
7.306,-0.024,-0.029,-0.005,0.029,-0.01,-0.02,-0.176,-0.195,0.117,0.205,0.088,-0.088
7.308,-0.02,-0.015,0.005,0.02,-0.015,-0.005,-0.166,-0.185,0.127,0.21,0.088,-0.083
7.31,-0.01,-0.015,-0.005,0.015,-0.005,-0.01,-0.166,-0.185,0.122,0.205,0.093,-0.088
7.312,-0.01,-0.02,-0.01,0.015,0.0,-0.015,-0.166,-0.19,0.112,0.21,0.098,-0.088
7.314,-0.015,-0.024,-0.01,0.02,-0.005,-0.02,-0.166,-0.19,0.112,0.224,0.098,-0.088
7.316,-0.02,-0.034,-0.015,0.029,-0.005,-0.024,-0.176,-0.19,0.107,0.224,0.083,-0.083
7.318,-0.024,-0.044,-0.02,0.034,-0.005,-0.034,-0.176,-0.185,0.107,0.22,0.083,-0.083
7.32,-0.029,-0.054,-0.024,0.044,-0.005,-0.039,-0.176,-0.185,0.107,0.215,0.083,-0.083
7.322,-0.029,-0.063,-0.034,0.049,0.0,-0.049,-0.176,-0.185,0.102,0.21,0.083,-0.088
7.324,-0.02,-0.054,-0.034,0.039,0.005,-0.044,-0.181,-0.195,0.112,0.215,0.088,-0.088
7.326,-0.024,-0.049,-0.024,0.039,0.0,-0.039,-0.185,-0.195,0.117,0.215,0.098,-0.088
7.328,-0.029,-0.044,-0.015,0.039,-0.01,-0.029,-0.185,-0.195,0.117,0.22,0.107,-0.088
7.33,-0.029,-0.024,0.005,0.029,-0.02,-0.01,-0.19,-0.19,0.127,0.234,0.112,-0.083
7.332,-0.02,-0.039,-0.02,0.029,0.0,-0.029,-0.19,-0.19,0.107,0.224,0.107,-0.083
7.334,-0.029,-0.054,-0.024,0.044,-0.005,-0.039,-0.19,-0.19,0.107,0.224,0.102,-0.083
7.336,-0.029,-0.059,-0.029,0.044,0.0,-0.044,-0.19,-0.185,0.107,0.215,0.098,-0.088
7.338,-0.015,-0.059,-0.044,0.039,0.015,-0.054,-0.185,-0.185,0.098,0.215,0.093,-0.088
7.34,-0.024,-0.068,-0.044,0.049,0.01,-0.059,-0.181,-0.185,0.107,0.215,0.102,-0.078
7.342,-0.029,-0.073,-0.044,0.054,0.005,-0.059,-0.176,-0.181,0.117,0.22,0.117,-0.073
7.344,-0.029,-0.073,-0.044,0.054,0.005,-0.059,-0.171,-0.176,0.117,0.22,0.132,-0.073
7.346,-0.029,-0.073,-0.044,0.054,0.005,-0.059,-0.166,-0.171,0.117,0.22,0.146,-0.068
7.348,-0.034,-0.068,-0.034,0.054,0.0,-0.054,-0.166,-0.171,0.122,0.224,0.151,-0.068
7.35,-0.039,-0.059,-0.02,0.049,-0.01,-0.039,-0.171,-0.171,0.122,0.234,0.151,-0.073
7.352,-0.039,-0.054,-0.015,0.049,-0.015,-0.034,-0.171,-0.171,0.122,0.244,0.151,-0.078
7.354,-0.044,-0.044,0.0,0.044,-0.024,-0.024,-0.171,-0.171,0.122,0.254,0.156,-0.078
7.356,-0.039,-0.044,-0.005,0.044,-0.02,-0.024,-0.181,-0.161,0.112,0.249,0.151,-0.063
7.358,-0.034,-0.044,-0.01,0.039,-0.015,-0.029,-0.181,-0.161,0.112,0.249,0.151,-0.063
7.36,-0.015,-0.044,-0.029,0.029,0.005,-0.039,-0.176,-0.161,0.112,0.249,0.151,-0.059
7.362,-0.02,-0.054,-0.034,0.039,0.005,-0.044,-0.176,-0.156,0.117,0.249,0.161,-0.059
7.364,-0.02,-0.063,-0.044,0.044,0.01,-0.054,-0.166,-0.161,0.112,0.239,0.156,-0.063
7.366,-0.01,-0.073,-0.063,0.044,0.024,-0.068,-0.176,-0.166,0.107,0.239,0.151,-0.063
7.368,-0.01,-0.078,-0.068,0.044,0.029,-0.073,-0.181,-0.176,0.093,0.239,0.146,-0.068
7.37,-0.02,-0.088,-0.068,0.054,0.024,-0.078,-0.181,-0.181,0.088,0.234,0.132,-0.078
7.372,-0.02,-0.078,-0.059,0.049,0.02,-0.068,-0.185,-0.176,0.098,0.244,0.142,-0.073
7.374,-0.01,-0.068,-0.059,0.039,0.024,-0.063,-0.185,-0.171,0.102,0.259,0.151,-0.059
7.376,-0.02,-0.059,-0.039,0.039,0.01,-0.049,-0.185,-0.161,0.107,0.278,0.166,-0.049
7.378,-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.185,-0.156,0.117,0.288,0.181,-0.044
7.38,-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.176,-0.146,0.107,0.273,0.176,-0.054
7.382,-0.015,-0.049,-0.034,0.034,0.01,-0.044,-0.176,-0.146,0.107,0.268,0.171,-0.054
7.384,-0.01,-0.044,-0.034,0.029,0.01,-0.039,-0.176,-0.146,0.107,0.259,0.166,-0.054
7.386,-0.005,-0.039,-0.034,0.024,0.015,-0.039,-0.176,-0.146,0.107,0.254,0.161,-0.054
7.388,-0.02,-0.044,-0.024,0.034,0.0,-0.034,-0.176,-0.156,0.107,0.268,0.161,-0.063
7.39,-0.024,-0.059,-0.034,0.044,0.005,-0.049,-0.176,-0.156,0.107,0.268,0.161,-0.063
7.392,-0.024,-0.063,-0.039,0.044,0.005,-0.054,-0.176,-0.156,0.107,0.268,0.166,-0.059
7.394,-0.029,-0.068,-0.039,0.049,0.005,-0.054,-0.176,-0.151,0.112,0.273,0.166,-0.059
7.396,-0.039,-0.063,-0.024,0.054,-0.01,-0.044,-0.166,-0.142,0.102,0.273,0.166,-0.054
7.398,-0.029,-0.054,-0.024,0.044,-0.005,-0.039,-0.166,-0.142,0.102,0.273,0.166,-0.054
7.4,-0.029,-0.049,-0.02,0.039,-0.005,-0.034,-0.166,-0.142,0.102,0.273,0.166,-0.054
7.402,-0.029,-0.044,-0.015,0.039,-0.01,-0.029,-0.166,-0.142,0.102,0.273,0.166,-0.054
7.404,-0.015,-0.054,-0.039,0.034,0.01,-0.049,-0.166,-0.132,0.112,0.283,0.171,-0.039
7.406,0.0,-0.044,-0.044,0.024,0.02,-0.044,-0.166,-0.132,0.117,0.283,0.176,-0.034
7.408,0.005,-0.059,-0.063,0.029,0.034,-0.063,-0.166,-0.132,0.117,0.288,0.181,-0.034
7.41,0.01,-0.059,-0.068,0.024,0.039,-0.063,-0.166,-0.132,0.112,0.288,0.185,-0.029
7.412,-0.005,-0.039,-0.034,0.024,0.015,-0.039,-0.166,-0.132,0.107,0.278,0.176,-0.039
7.414,-0.005,-0.039,-0.034,0.024,0.015,-0.039,-0.166,-0.132,0.107,0.283,0.181,-0.039
7.416,-0.015,-0.039,-0.024,0.029,0.005,-0.034,-0.166,-0.132,0.107,0.283,0.181,-0.039
7.418,0.005,-0.039,-0.044,0.02,0.024,-0.044,-0.166,-0.132,0.107,0.283,0.176,-0.039
7.42,0.015,-0.029,-0.044,0.01,0.029,-0.039,-0.166,-0.142,0.102,0.273,0.171,-0.049
7.422,0.005,-0.02,-0.024,0.01,0.015,-0.024,-0.171,-0.137,0.098,0.273,0.171,-0.044
7.424,0.005,-0.005,-0.01,0.0,0.005,-0.01,-0.171,-0.137,0.093,0.273,0.166,-0.039
7.426,0.005,0.005,0.0,-0.005,0.0,0.0,-0.171,-0.142,0.088,0.268,0.161,-0.039
7.428,-0.005,-0.01,-0.005,0.01,0.0,-0.01,-0.156,-0.137,0.093,0.278,0.181,-0.034
7.43,-0.01,-0.015,-0.005,0.015,-0.005,-0.01,-0.151,-0.127,0.093,0.278,0.185,-0.029
7.432,-0.01,-0.02,-0.01,0.015,0.0,-0.015,-0.146,-0.122,0.093,0.283,0.19,-0.024
7.434,-0.01,-0.034,-0.024,0.024,0.005,-0.029,-0.142,-0.117,0.093,0.288,0.2,-0.02
7.436,-0.024,-0.034,-0.01,0.029,-0.01,-0.024,-0.137,-0.117,0.093,0.303,0.21,-0.02
7.438,-0.039,-0.039,0.0,0.039,-0.02,-0.02,-0.127,-0.112,0.093,0.303,0.205,-0.015
7.44,-0.044,-0.049,-0.005,0.049,-0.02,-0.029,-0.112,-0.107,0.093,0.303,0.2,-0.01
7.442,-0.049,-0.054,-0.005,0.054,-0.024,-0.029,-0.098,-0.102,0.093,0.303,0.2,-0.005
7.444,-0.059,-0.024,0.034,0.044,-0.049,0.005,-0.117,-0.112,0.102,0.303,0.21,-0.005
7.446,-0.029,0.01,0.039,0.01,-0.034,0.024,-0.122,-0.132,0.083,0.293,0.21,0.0
7.448,0.01,0.039,0.029,-0.024,-0.01,0.034,-0.142,-0.132,0.083,0.312,0.234,0.024
7.45,0.02,0.059,0.039,-0.039,-0.01,0.049,-0.142,-0.083,0.132,0.361,0.283,0.073
7.452,0.02,0.102,0.083,-0.059,-0.034,0.093,-0.151,0.029,0.254,0.464,0.371,0.146
7.454,0.034,0.127,0.093,-0.078,-0.029,0.107,-0.127,0.21,0.429,0.59,0.478,0.244
7.456,0.059,0.137,0.078,-0.098,-0.01,0.107,-0.083,0.42,0.62,0.717,0.571,0.332
7.458,0.088,0.161,0.073,-0.122,0.005,0.117,-0.034,0.581,0.771,0.805,0.639,0.41
7.46,0.093,0.161,0.068,-0.127,0.01,0.112,0.02,0.634,0.8,0.849,0.683,0.464
7.462,0.083,0.171,0.088,-0.127,-0.005,0.127,0.054,0.586,0.737,0.839,0.722,0.532
7.464,0.073,0.195,0.122,-0.132,-0.024,0.156,0.054,0.439,0.576,0.761,0.722,0.595
7.466,0.049,0.2,0.151,-0.122,-0.054,0.176,0.063,0.151,0.259,0.561,0.625,0.581
7.468,0.005,0.2,0.195,-0.102,-0.098,0.195,0.049,-0.312,-0.205,0.264,0.478,0.547
7.47,0.005,0.249,0.244,-0.127,-0.122,0.244,-0.01,-0.776,-0.644,0.01,0.366,0.547
7.472,0.034,0.303,0.268,-0.166,-0.117,0.283,-0.098,-1.088,-0.932,-0.156,0.288,0.566
7.474,0.034,0.327,0.293,-0.181,-0.132,0.307,-0.215,-1.381,-1.176,-0.312,0.224,0.576
7.476,0.015,0.366,0.351,-0.19,-0.171,0.356,-0.342,-1.747,-1.474,-0.488,0.122,0.551
7.478,-0.005,0.425,0.429,-0.21,-0.22,0.425,-0.464,-2.054,-1.732,-0.649,0.024,0.547
7.48,-0.02,0.542,0.561,-0.259,-0.293,0.551,-0.615,-2.298,-1.937,-0.786,-0.054,0.571
7.482,-0.039,0.678,0.717,-0.317,-0.381,0.698,-0.752,-2.528,-2.137,-0.947,-0.161,0.547
7.484,-0.059,0.756,0.815,-0.346,-0.439,0.786,-0.893,-2.747,-2.347,-1.118,-0.307,0.478
7.486,-0.039,0.834,0.874,-0.395,-0.459,0.854,-1.049,-2.913,-2.494,-1.249,-0.405,0.439
7.488,0.034,0.917,0.883,-0.473,-0.425,0.898,-1.2,-3.011,-2.572,-1.283,-0.41,0.464
7.49,0.093,0.874,0.781,-0.483,-0.346,0.825,-1.362,-3.07,-2.621,-1.288,-0.41,0.42
7.492,0.112,0.615,0.503,-0.361,-0.195,0.556,-1.43,-2.982,-2.562,-1.269,-0.454,0.244
7.494,0.166,0.264,0.098,-0.215,0.034,0.181,-1.391,-2.757,-2.406,-1.21,-0.517,-0.02
7.496,0.239,-0.034,-0.273,-0.102,0.254,-0.156,-1.332,-2.503,-2.235,-1.152,-0.625,-0.346
7.498,0.293,-0.224,-0.517,-0.034,0.405,-0.371,-1.342,-2.308,-2.094,-1.142,-0.771,-0.649
7.5,0.322,-0.288,-0.61,-0.015,0.464,-0.449,-1.352,-2.181,-2.011,-1.171,-0.898,-0.83
7.502,0.366,-0.307,-0.673,-0.029,0.517,-0.493,-1.362,-2.103,-1.952,-1.21,-0.991,-0.913
7.504,0.439,-0.327,-0.766,-0.054,0.6,-0.547,-1.386,-2.015,-1.879,-1.2,-1.015,-0.917
7.506,0.488,-0.361,-0.849,-0.063,0.669,-0.605,-1.376,-1.884,-1.767,-1.161,-1.005,-0.927
7.508,0.498,-0.42,-0.917,-0.039,0.708,-0.669,-1.303,-1.703,-1.63,-1.108,-0.991,-0.932
7.51,0.527,-0.405,-0.932,-0.059,0.727,-0.669,-1.171,-1.474,-1.41,-0.966,-0.878,-0.864
7.512,0.508,-0.312,-0.82,-0.098,0.664,-0.566,-1.02,-1.205,-1.127,-0.727,-0.654,-0.703
7.514,0.415,-0.254,-0.669,-0.078,0.542,-0.464,-0.859,-0.966,-0.869,-0.483,-0.444,-0.547
7.516,0.346,-0.19,-0.537,-0.078,0.439,-0.366,-0.722,-0.776,-0.669,-0.298,-0.283,-0.42
7.518,0.346,-0.112,-0.459,-0.117,0.4,-0.288,-0.61,-0.595,-0.488,-0.132,-0.151,-0.327
7.52,0.312,-0.098,-0.41,-0.107,0.361,-0.254,-0.508,-0.449,-0.337,0.0,-0.059,-0.288
7.522,0.239,-0.142,-0.381,-0.049,0.307,-0.264,-0.415,-0.327,-0.224,0.093,-0.01,-0.264
7.524,0.2,-0.151,-0.351,-0.024,0.273,-0.254,-0.332,-0.22,-0.146,0.132,0.02,-0.259
7.526,0.19,-0.127,-0.317,-0.029,0.254,-0.224,-0.264,-0.132,-0.059,0.161,0.039,-0.244
7.528,0.142,-0.122,-0.264,-0.01,0.2,-0.195,-0.19,-0.039,0.034,0.229,0.112,-0.185
7.53,0.078,-0.132,-0.21,0.029,0.142,-0.171,-0.137,0.044,0.112,0.312,0.215,-0.098
7.532,0.054,-0.142,-0.195,0.044,0.122,-0.171,-0.107,0.083,0.146,0.351,0.264,-0.063
7.534,0.059,-0.151,-0.21,0.049,0.132,-0.181,-0.098,0.083,0.137,0.346,0.259,-0.063
7.536,0.068,-0.122,-0.19,0.029,0.127,-0.156,-0.083,0.088,0.137,0.366,0.264,-0.063
7.538,0.073,-0.068,-0.142,0.0,0.107,-0.107,-0.073,0.078,0.142,0.366,0.264,-0.059
7.54,0.054,-0.073,-0.127,0.01,0.088,-0.102,-0.068,0.083,0.146,0.381,0.264,-0.054
7.542,0.044,-0.063,-0.107,0.01,0.073,-0.088,-0.059,0.107,0.176,0.4,0.288,-0.039
7.544,0.063,-0.02,-0.083,-0.02,0.073,-0.054,-0.054,0.127,0.205,0.415,0.298,-0.029
7.546,0.083,-0.024,-0.107,-0.029,0.093,-0.068,-0.059,0.132,0.195,0.395,0.288,-0.029
7.548,0.073,-0.073,-0.146,0.0,0.107,-0.112,-0.063,0.146,0.185,0.366,0.288,-0.039
7.55,0.054,-0.083,-0.137,0.015,0.093,-0.112,-0.044,0.151,0.195,0.356,0.298,-0.024
7.552,0.039,-0.083,-0.122,0.024,0.078,-0.102,-0.024,0.166,0.19,0.366,0.312,-0.015
7.554,0.029,-0.083,-0.112,0.029,0.068,-0.098,-0.01,0.166,0.205,0.376,0.312,0.0
7.556,0.01,-0.093,-0.102,0.044,0.054,-0.098,0.0,0.161,0.21,0.381,0.317,0.005
7.558,0.0,-0.093,-0.093,0.049,0.044,-0.093,0.005,0.151,0.205,0.381,0.327,0.02
7.56,0.01,-0.078,-0.088,0.034,0.049,-0.083,-0.005,0.151,0.21,0.4,0.342,0.039
7.562,0.01,-0.073,-0.083,0.034,0.044,-0.078,-0.005,0.161,0.21,0.41,0.351,0.049
7.564,0.01,-0.073,-0.083,0.034,0.044,-0.078,-0.005,0.166,0.21,0.415,0.361,0.049
7.566,0.015,-0.088,-0.102,0.039,0.059,-0.098,-0.005,0.171,0.205,0.415,0.351,0.044
7.568,0.029,-0.059,-0.088,0.015,0.059,-0.073,0.0,0.176,0.195,0.4,0.356,0.034
7.57,0.029,-0.039,-0.068,0.005,0.049,-0.054,0.005,0.181,0.21,0.395,0.351,0.034
7.572,0.034,-0.034,-0.068,0.0,0.049,-0.054,0.01,0.181,0.22,0.395,0.351,0.029
7.574,0.049,-0.034,-0.083,-0.005,0.063,-0.059,0.01,0.181,0.229,0.395,0.351,0.029
7.576,0.044,-0.054,-0.098,0.005,0.068,-0.078,0.02,0.181,0.224,0.405,0.342,0.039
7.578,0.024,-0.073,-0.098,0.024,0.059,-0.088,0.02,0.181,0.229,0.405,0.351,0.044
7.58,0.015,-0.078,-0.093,0.034,0.054,-0.088,0.024,0.181,0.229,0.41,0.356,0.044
