Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
7.692,-0.088,-0.2,-0.112,0.146,0.01,-0.156,-0.371,-0.356,0.171,-0.415,-0.205,0.0
7.694,-0.073,-0.181,-0.107,0.127,0.015,-0.146,-0.361,-0.361,0.166,-0.415,-0.195,0.0
7.696,-0.068,-0.166,-0.098,0.117,0.015,-0.132,-0.361,-0.371,0.151,-0.429,-0.215,0.0
7.698,-0.059,-0.181,-0.122,0.122,0.029,-0.151,-0.366,-0.376,0.142,-0.439,-0.22,0.0
7.7,-0.068,-0.19,-0.122,0.132,0.024,-0.156,-0.351,-0.366,0.142,-0.439,-0.215,0.0
7.702,-0.068,-0.185,-0.117,0.127,0.024,-0.151,-0.351,-0.356,0.151,-0.439,-0.21,0.0
7.704,-0.063,-0.2,-0.137,0.132,0.034,-0.171,-0.351,-0.351,0.151,-0.429,-0.215,0.0
7.706,-0.029,-0.171,-0.142,0.102,0.054,-0.156,-0.346,-0.346,0.156,-0.429,-0.21,0.0
7.708,-0.034,-0.181,-0.146,0.107,0.054,-0.166,-0.337,-0.342,0.151,-0.439,-0.215,0.0
7.71,-0.073,-0.185,-0.112,0.132,0.02,-0.151,-0.342,-0.351,0.127,-0.454,-0.229,0.0
7.712,-0.083,-0.176,-0.093,0.132,0.005,-0.137,-0.332,-0.351,0.122,-0.459,-0.239,0.0
7.714,-0.073,-0.171,-0.098,0.122,0.01,-0.137,-0.327,-0.356,0.107,-0.468,-0.239,0.0
7.716,-0.078,-0.2,-0.122,0.142,0.02,-0.161,-0.327,-0.376,0.083,-0.493,-0.273,0.0
7.718,-0.102,-0.224,-0.122,0.166,0.01,-0.176,-0.342,-0.395,0.059,-0.517,-0.293,0.0
7.72,-0.137,-0.234,-0.098,0.185,-0.02,-0.166,-0.332,-0.395,0.054,-0.522,-0.303,0.0
7.722,-0.146,-0.224,-0.078,0.185,-0.034,-0.151,-0.327,-0.39,0.049,-0.532,-0.307,0.0
7.724,-0.142,-0.215,-0.073,0.181,-0.034,-0.146,-0.317,-0.386,0.044,-0.532,-0.322,0.0
7.726,-0.142,-0.21,-0.068,0.176,-0.039,-0.142,-0.298,-0.371,0.054,-0.532,-0.317,0.0
7.728,-0.142,-0.195,-0.054,0.171,-0.044,-0.127,-0.283,-0.371,0.044,-0.542,-0.322,0.0
7.73,-0.161,-0.215,-0.054,0.19,-0.054,-0.137,-0.268,-0.356,0.044,-0.551,-0.327,0.0
7.732,-0.156,-0.205,-0.049,0.181,-0.054,-0.127,-0.264,-0.356,0.034,-0.566,-0.342,0.0
7.734,-0.171,-0.21,-0.039,0.19,-0.068,-0.127,-0.268,-0.356,0.02,-0.581,-0.361,0.0
7.736,-0.2,-0.229,-0.029,0.215,-0.088,-0.132,-0.254,-0.356,0.01,-0.595,-0.376,0.0
7.738,-0.224,-0.249,-0.024,0.239,-0.102,-0.137,-0.244,-0.346,0.005,-0.605,-0.381,0.0
7.74,-0.239,-0.259,-0.02,0.249,-0.112,-0.142,-0.249,-0.361,-0.02,-0.63,-0.41,0.0
7.742,-0.244,-0.288,-0.044,0.268,-0.102,-0.166,-0.244,-0.356,-0.024,-0.639,-0.415,0.0
7.744,-0.229,-0.249,-0.02,0.239,-0.107,-0.137,-0.239,-0.346,-0.015,-0.634,-0.42,0.0
7.746,-0.244,-0.259,-0.015,0.254,-0.117,-0.137,-0.215,-0.307,0.005,-0.615,-0.395,0.0
7.748,-0.259,-0.249,0.01,0.254,-0.137,-0.122,-0.19,-0.283,0.02,-0.605,-0.39,0.0
7.75,-0.234,-0.224,0.01,0.229,-0.122,-0.107,-0.19,-0.278,0.01,-0.615,-0.4,0.0
7.752,-0.264,-0.249,0.015,0.259,-0.142,-0.117,-0.2,-0.288,-0.01,-0.644,-0.42,0.0
7.754,-0.288,-0.288,0.0,0.288,-0.146,-0.146,-0.19,-0.273,-0.01,-0.644,-0.425,0.0
7.756,-0.249,-0.259,-0.01,0.254,-0.122,-0.137,-0.171,-0.254,-0.005,-0.639,-0.425,0.0
7.758,-0.224,-0.234,-0.01,0.229,-0.107,-0.122,-0.146,-0.229,0.01,-0.63,-0.415,0.0
7.76,-0.229,-0.229,0.0,0.229,-0.117,-0.117,-0.142,-0.234,0.0,-0.644,-0.42,0.0
7.762,-0.264,-0.254,0.01,0.259,-0.137,-0.122,-0.146,-0.229,-0.01,-0.654,-0.434,0.0
7.764,-0.273,-0.244,0.029,0.259,-0.151,-0.107,-0.132,-0.22,-0.005,-0.659,-0.434,0.0
7.766,-0.283,-0.259,0.024,0.273,-0.156,-0.117,-0.137,-0.22,-0.01,-0.669,-0.444,0.0
7.768,-0.278,-0.278,0.0,0.278,-0.142,-0.142,-0.112,-0.195,0.0,-0.659,-0.439,0.0
7.77,-0.259,-0.254,0.005,0.259,-0.132,-0.127,-0.093,-0.181,0.005,-0.654,-0.434,0.0
7.772,-0.244,-0.249,-0.005,0.249,-0.122,-0.127,-0.083,-0.181,0.01,-0.664,-0.439,0.0
7.774,-0.249,-0.254,-0.005,0.254,-0.122,-0.132,-0.078,-0.171,0.005,-0.664,-0.439,0.0
7.776,-0.273,-0.244,0.029,0.259,-0.151,-0.107,-0.078,-0.166,0.0,-0.669,-0.444,0.0
7.778,-0.278,-0.234,0.044,0.259,-0.161,-0.098,-0.078,-0.161,-0.005,-0.673,-0.444,0.0
7.78,-0.273,-0.21,0.063,0.244,-0.171,-0.073,-0.068,-0.161,-0.005,-0.678,-0.449,0.0
7.782,-0.264,-0.205,0.059,0.234,-0.161,-0.073,-0.059,-0.161,-0.01,-0.673,-0.454,0.0
7.784,-0.264,-0.249,0.015,0.259,-0.142,-0.117,-0.034,-0.137,0.01,-0.659,-0.434,0.0
7.786,-0.278,-0.273,0.005,0.278,-0.142,-0.137,-0.015,-0.122,0.02,-0.654,-0.429,0.0
7.788,-0.283,-0.259,0.024,0.273,-0.156,-0.117,-0.02,-0.122,0.015,-0.659,-0.434,0.0
7.79,-0.288,-0.244,0.044,0.268,-0.166,-0.102,-0.024,-0.117,0.015,-0.659,-0.439,0.0
7.792,-0.288,-0.239,0.049,0.264,-0.171,-0.098,-0.02,-0.117,0.01,-0.673,-0.444,0.0
7.794,-0.283,-0.234,0.049,0.259,-0.166,-0.093,-0.01,-0.107,0.01,-0.669,-0.444,0.0
7.796,-0.303,-0.244,0.059,0.273,-0.181,-0.093,-0.015,-0.117,-0.005,-0.678,-0.449,0.0
7.798,-0.332,-0.268,0.063,0.303,-0.2,-0.102,-0.034,-0.132,-0.02,-0.698,-0.464,0.0
7.8,-0.307,-0.259,0.049,0.283,-0.181,-0.107,-0.02,-0.122,-0.01,-0.698,-0.454,0.0
7.802,-0.298,-0.229,0.068,0.264,-0.185,-0.083,-0.005,-0.107,-0.005,-0.683,-0.449,0.0
7.804,-0.317,-0.259,0.059,0.288,-0.19,-0.102,0.0,-0.112,-0.005,-0.688,-0.449,0.0
7.806,-0.346,-0.288,0.059,0.317,-0.205,-0.117,-0.02,-0.127,-0.015,-0.698,-0.459,0.0
7.808,-0.342,-0.268,0.073,0.307,-0.21,-0.098,-0.005,-0.117,-0.01,-0.688,-0.454,0.0
7.81,-0.298,-0.229,0.068,0.264,-0.185,-0.083,0.0,-0.112,-0.01,-0.688,-0.454,0.0
7.812,-0.288,-0.224,0.063,0.259,-0.176,-0.083,0.005,-0.117,-0.01,-0.688,-0.449,0.0
7.814,-0.293,-0.22,0.073,0.259,-0.185,-0.073,-0.005,-0.122,-0.024,-0.693,-0.459,0.0
7.816,-0.332,-0.234,0.098,0.283,-0.215,-0.068,-0.01,-0.132,-0.039,-0.708,-0.473,0.0
7.818,-0.342,-0.215,0.127,0.278,-0.234,-0.044,-0.015,-0.137,-0.049,-0.722,-0.488,0.0
7.82,-0.342,-0.21,0.132,0.278,-0.239,-0.039,-0.02,-0.146,-0.054,-0.727,-0.488,0.0
7.822,-0.312,-0.2,0.112,0.259,-0.215,-0.044,-0.005,-0.122,-0.039,-0.712,-0.468,0.0
7.824,-0.293,-0.176,0.117,0.234,-0.205,-0.029,0.005,-0.102,-0.024,-0.698,-0.454,0.0
7.826,-0.278,-0.166,0.112,0.224,-0.195,-0.029,0.005,-0.088,-0.01,-0.683,-0.444,0.0
7.828,-0.278,-0.176,0.102,0.229,-0.19,-0.039,0.015,-0.088,-0.005,-0.678,-0.439,0.0
7.83,-0.303,-0.195,0.107,0.249,-0.205,-0.044,0.015,-0.078,0.0,-0.669,-0.434,0.0
7.832,-0.283,-0.181,0.102,0.234,-0.195,-0.039,0.02,-0.078,0.0,-0.673,-0.434,0.0
7.834,-0.259,-0.161,0.098,0.21,-0.181,-0.034,0.015,-0.088,-0.01,-0.678,-0.439,0.0
7.836,-0.278,-0.185,0.093,0.234,-0.185,-0.049,0.02,-0.098,-0.02,-0.688,-0.454,0.0
7.838,-0.273,-0.185,0.088,0.229,-0.181,-0.049,0.02,-0.083,-0.01,-0.683,-0.444,0.0
7.84,-0.288,-0.166,0.122,0.229,-0.205,-0.024,0.02,-0.088,-0.01,-0.678,-0.439,0.0
7.842,-0.322,-0.19,0.132,0.259,-0.229,-0.029,0.0,-0.107,-0.024,-0.693,-0.464,0.0
7.844,-0.346,-0.215,0.132,0.283,-0.239,-0.044,-0.01,-0.112,-0.034,-0.698,-0.468,0.0
7.846,-0.337,-0.215,0.122,0.278,-0.229,-0.049,-0.01,-0.102,-0.024,-0.688,-0.454,0.0
7.848,-0.322,-0.21,0.112,0.268,-0.22,-0.049,0.01,-0.098,-0.015,-0.673,-0.439,0.0
7.85,-0.307,-0.205,0.102,0.259,-0.205,-0.054,0.015,-0.083,-0.005,-0.669,-0.429,0.0
7.852,-0.283,-0.161,0.122,0.224,-0.205,-0.02,0.01,-0.083,-0.01,-0.673,-0.434,0.0
7.854,-0.303,-0.185,0.117,0.244,-0.21,-0.034,0.0,-0.093,-0.015,-0.678,-0.444,0.0
7.856,-0.288,-0.215,0.073,0.254,-0.181,-0.073,0.02,-0.068,0.0,-0.654,-0.429,0.0
7.858,-0.268,-0.19,0.078,0.229,-0.176,-0.059,0.02,-0.063,0.005,-0.654,-0.429,0.0
7.86,-0.278,-0.176,0.102,0.229,-0.19,-0.039,0.02,-0.073,0.0,-0.654,-0.429,0.0
7.862,-0.303,-0.181,0.122,0.244,-0.215,-0.029,0.015,-0.078,0.0,-0.654,-0.434,0.0
7.864,-0.278,-0.176,0.102,0.229,-0.19,-0.039,0.029,-0.059,0.02,-0.634,-0.41,0.0
7.866,-0.254,-0.161,0.093,0.21,-0.176,-0.034,0.034,-0.059,0.024,-0.63,-0.405,0.0
7.868,-0.254,-0.171,0.083,0.215,-0.171,-0.044,0.029,-0.054,0.024,-0.625,-0.405,0.0
7.87,-0.259,-0.181,0.078,0.22,-0.171,-0.054,0.024,-0.054,0.02,-0.63,-0.41,0.0
7.872,-0.293,-0.21,0.083,0.254,-0.19,-0.063,0.01,-0.073,0.0,-0.654,-0.429,0.0
7.874,-0.342,-0.249,0.093,0.298,-0.22,-0.078,0.015,-0.073,0.0,-0.649,-0.429,0.0
7.876,-0.342,-0.249,0.093,0.298,-0.22,-0.078,0.01,-0.078,-0.005,-0.654,-0.434,0.0
7.878,-0.346,-0.254,0.093,0.303,-0.22,-0.083,0.005,-0.083,-0.015,-0.664,-0.444,0.0
7.88,-0.337,-0.244,0.093,0.293,-0.215,-0.078,0.01,-0.083,-0.01,-0.654,-0.429,0.0
7.882,-0.307,-0.176,0.132,0.244,-0.22,-0.024,0.029,-0.068,0.01,-0.644,-0.42,0.0
7.884,-0.268,-0.146,0.122,0.21,-0.195,-0.015,0.044,-0.049,0.029,-0.625,-0.395,0.0
7.886,-0.254,-0.176,0.078,0.215,-0.166,-0.049,0.044,-0.034,0.044,-0.605,-0.386,0.0
7.888,-0.254,-0.151,0.102,0.205,-0.181,-0.024,0.034,-0.044,0.039,-0.605,-0.386,0.0
7.89,-0.283,-0.176,0.107,0.229,-0.195,-0.034,0.02,-0.059,0.029,-0.62,-0.395,0.0
7.892,-0.303,-0.21,0.093,0.259,-0.2,-0.059,0.01,-0.068,0.02,-0.625,-0.395,0.0
7.894,-0.312,-0.229,0.083,0.273,-0.2,-0.073,0.015,-0.073,0.02,-0.625,-0.395,0.0
7.896,-0.322,-0.22,0.102,0.273,-0.215,-0.059,0.01,-0.088,0.005,-0.634,-0.405,0.0
7.898,-0.307,-0.19,0.117,0.249,-0.215,-0.039,0.015,-0.083,0.01,-0.634,-0.405,0.0
7.9,-0.288,-0.181,0.107,0.234,-0.2,-0.039,0.024,-0.068,0.024,-0.61,-0.381,0.0
7.902,-0.278,-0.146,0.132,0.215,-0.205,-0.01,0.02,-0.078,0.024,-0.615,-0.386,0.0
7.904,-0.307,-0.151,0.156,0.229,-0.234,0.0,0.015,-0.083,0.024,-0.615,-0.39,0.0
7.906,-0.337,-0.181,0.156,0.259,-0.249,-0.015,0.005,-0.083,0.034,-0.615,-0.381,0.0
7.908,-0.322,-0.166,0.156,0.244,-0.239,-0.005,-0.005,-0.093,0.029,-0.61,-0.376,0.0
7.91,-0.312,-0.142,0.171,0.229,-0.244,0.015,-0.02,-0.112,0.024,-0.62,-0.386,0.0
7.912,-0.327,-0.156,0.171,0.244,-0.249,0.005,-0.029,-0.112,0.015,-0.625,-0.386,0.0
7.914,-0.342,-0.171,0.171,0.259,-0.259,0.0,-0.029,-0.117,0.015,-0.634,-0.39,0.0
7.916,-0.337,-0.185,0.151,0.264,-0.244,-0.02,-0.034,-0.117,0.01,-0.634,-0.39,0.0
7.918,-0.288,-0.146,0.142,0.22,-0.215,-0.005,-0.034,-0.112,0.015,-0.625,-0.386,0.0
7.92,-0.303,-0.132,0.171,0.22,-0.239,0.02,-0.044,-0.117,0.005,-0.63,-0.386,0.0
7.922,-0.317,-0.156,0.161,0.239,-0.239,0.0,-0.049,-0.122,0.01,-0.63,-0.39,0.0
7.924,-0.327,-0.176,0.151,0.254,-0.239,-0.015,-0.054,-0.117,0.005,-0.634,-0.39,0.0
7.926,-0.327,-0.166,0.161,0.249,-0.244,-0.005,-0.039,-0.102,0.024,-0.605,-0.376,0.0
7.928,-0.317,-0.151,0.166,0.234,-0.244,0.005,-0.049,-0.107,0.02,-0.61,-0.376,0.0
7.93,-0.317,-0.146,0.171,0.234,-0.244,0.01,-0.063,-0.122,0.01,-0.625,-0.39,0.0
7.932,-0.303,-0.142,0.161,0.224,-0.234,0.01,-0.068,-0.132,-0.005,-0.634,-0.4,0.0
7.934,-0.312,-0.161,0.151,0.239,-0.234,-0.005,-0.063,-0.122,0.005,-0.63,-0.4,0.0
7.936,-0.337,-0.19,0.146,0.264,-0.244,-0.024,-0.063,-0.112,0.01,-0.625,-0.405,0.0
7.938,-0.342,-0.215,0.127,0.278,-0.234,-0.044,-0.054,-0.078,0.034,-0.615,-0.395,0.0
7.94,-0.342,-0.229,0.112,0.288,-0.229,-0.059,-0.063,-0.054,0.054,-0.605,-0.395,0.0
7.942,-0.307,-0.215,0.093,0.264,-0.2,-0.063,-0.054,-0.015,0.102,-0.571,-0.371,0.0
7.944,-0.254,-0.137,0.117,0.195,-0.185,-0.01,-0.039,0.034,0.156,-0.517,-0.332,0.0
7.946,-0.229,-0.117,0.112,0.176,-0.171,-0.005,-0.039,0.073,0.234,-0.454,-0.278,0.0
7.948,-0.181,-0.127,0.054,0.156,-0.117,-0.039,-0.039,0.107,0.317,-0.376,-0.22,0.0
7.95,-0.2,-0.132,0.068,0.166,-0.137,-0.034,-0.083,0.107,0.376,-0.322,-0.19,0.0
7.952,-0.146,-0.102,0.044,0.127,-0.098,-0.029,-0.117,0.127,0.468,-0.229,-0.117,0.0
7.954,-0.088,-0.073,0.015,0.083,-0.054,-0.029,-0.122,0.176,0.595,-0.098,-0.02,0.0
7.956,-0.068,-0.015,0.054,0.044,-0.063,0.02,-0.117,0.234,0.732,0.044,0.088,0.0
7.958,-0.063,0.005,0.068,0.029,-0.068,0.034,-0.137,0.254,0.825,0.146,0.161,0.0
7.96,-0.015,0.034,0.049,-0.01,-0.034,0.039,-0.151,0.264,0.917,0.244,0.249,0.0
7.962,0.024,0.059,0.034,-0.039,-0.005,0.044,-0.176,0.278,1.0,0.332,0.317,0.0
7.964,0.049,0.049,0.0,-0.049,0.024,0.024,-0.195,0.332,1.103,0.439,0.4,0.0
7.966,0.137,0.093,-0.044,-0.112,0.088,0.024,-0.195,0.386,1.22,0.551,0.488,0.0
7.968,0.2,0.127,-0.073,-0.161,0.137,0.024,-0.22,0.405,1.298,0.634,0.561,0.0
7.97,0.244,0.166,-0.078,-0.205,0.161,0.044,-0.229,0.42,1.318,0.659,0.581,0.0
7.972,0.224,0.171,-0.054,-0.195,0.137,0.059,-0.229,0.381,1.215,0.556,0.508,0.0
7.974,0.156,0.122,-0.034,-0.137,0.093,0.044,-0.205,0.327,1.025,0.361,0.356,0.0
7.976,0.063,0.083,0.02,-0.073,0.02,0.049,-0.156,0.234,0.742,0.093,0.171,0.0
7.978,-0.078,0.039,0.117,0.02,-0.098,0.078,-0.093,0.117,0.439,-0.2,-0.044,0.0
7.98,-0.229,0.01,0.239,0.112,-0.234,0.122,-0.034,0.015,0.171,-0.444,-0.215,0.0
7.982,-0.395,-0.024,0.371,0.21,-0.386,0.171,0.01,-0.161,-0.161,-0.722,-0.39,0.0
7.984,-0.556,-0.088,0.468,0.322,-0.512,0.19,0.054,-0.361,-0.532,-1.025,-0.595,0.0
7.986,-0.62,-0.146,0.473,0.386,-0.547,0.161,0.098,-0.439,-0.732,-1.22,-0.742,0.0
7.988,-0.634,-0.2,0.434,0.42,-0.537,0.117,0.137,-0.444,-0.815,-1.322,-0.839,0.0
7.99,-0.644,-0.283,0.361,0.464,-0.503,0.039,0.156,-0.42,-0.839,-1.386,-0.922,0.0
7.992,-0.673,-0.376,0.298,0.527,-0.488,-0.039,0.171,-0.376,-0.81,-1.386,-0.947,0.0
7.994,-0.717,-0.415,0.303,0.566,-0.512,-0.059,0.166,-0.351,-0.786,-1.386,-0.961,0.0
7.996,-0.747,-0.444,0.303,0.595,-0.527,-0.073,0.185,-0.303,-0.737,-1.357,-0.952,0.0
7.998,-0.708,-0.376,0.332,0.542,-0.522,-0.024,0.229,-0.2,-0.649,-1.279,-0.898,0.0
8.0,-0.673,-0.312,0.361,0.493,-0.517,0.024,0.288,-0.078,-0.542,-1.2,-0.844,0.0
8.002,-0.698,-0.312,0.386,0.508,-0.542,0.034,0.322,-0.005,-0.464,-1.157,-0.82,0.0
8.004,-0.688,-0.303,0.386,0.498,-0.537,0.039,0.351,0.024,-0.425,-1.122,-0.805,0.0
8.006,-0.683,-0.298,0.386,0.493,-0.537,0.044,0.361,0.034,-0.41,-1.108,-0.795,0.0
8.008,-0.712,-0.322,0.39,0.517,-0.551,0.034,0.395,0.088,-0.371,-1.078,-0.781,0.0
8.01,-0.717,-0.317,0.4,0.517,-0.561,0.039,0.439,0.156,-0.327,-1.059,-0.776,0.0
8.012,-0.717,-0.346,0.371,0.532,-0.547,0.01,0.473,0.21,-0.288,-1.03,-0.766,0.0
8.014,-0.678,-0.332,0.346,0.508,-0.512,0.005,0.508,0.278,-0.229,-0.981,-0.727,0.0
8.016,-0.625,-0.283,0.342,0.454,-0.483,0.029,0.561,0.342,-0.166,-0.927,-0.683,0.0
8.018,-0.605,-0.264,0.342,0.434,-0.473,0.039,0.586,0.356,-0.146,-0.898,-0.669,0.0
8.02,-0.59,-0.239,0.351,0.415,-0.473,0.054,0.615,0.366,-0.127,-0.888,-0.659,0.0
8.022,-0.556,-0.205,0.351,0.381,-0.454,0.073,0.659,0.4,-0.102,-0.864,-0.639,0.0
8.024,-0.551,-0.195,0.356,0.376,-0.454,0.078,0.712,0.439,-0.073,-0.839,-0.62,0.0
8.026,-0.605,-0.224,0.381,0.415,-0.493,0.078,0.742,0.449,-0.068,-0.839,-0.63,0.0
8.028,-0.634,-0.264,0.371,0.449,-0.503,0.054,0.771,0.464,-0.068,-0.844,-0.634,0.0
8.03,-0.6,-0.259,0.342,0.429,-0.473,0.039,0.825,0.498,-0.044,-0.825,-0.62,0.0
8.032,-0.571,-0.249,0.322,0.41,-0.449,0.034,0.834,0.488,-0.034,-0.81,-0.61,0.0
8.034,-0.556,-0.249,0.307,0.405,-0.434,0.029,0.791,0.42,-0.063,-0.82,-0.615,0.0
8.036,-0.571,-0.268,0.303,0.42,-0.439,0.015,0.727,0.332,-0.098,-0.83,-0.615,0.0
8.038,-0.6,-0.312,0.288,0.459,-0.444,-0.015,0.649,0.239,-0.132,-0.844,-0.625,0.0
8.04,-0.561,-0.264,0.298,0.415,-0.429,0.015,0.59,0.171,-0.151,-0.834,-0.62,0.0
8.042,-0.512,-0.224,0.288,0.371,-0.4,0.029,0.547,0.127,-0.151,-0.83,-0.605,0.0
8.044,-0.503,-0.259,0.244,0.381,-0.376,-0.01,0.512,0.093,-0.156,-0.825,-0.595,0.0
8.046,-0.478,-0.268,0.21,0.376,-0.346,-0.029,0.488,0.068,-0.151,-0.815,-0.586,0.0
8.048,-0.468,-0.264,0.205,0.366,-0.337,-0.029,0.459,0.049,-0.161,-0.82,-0.59,0.0
8.05,-0.464,-0.293,0.171,0.381,-0.317,-0.063,0.42,0.024,-0.171,-0.825,-0.6,0.0
8.052,-0.473,-0.307,0.166,0.39,-0.322,-0.073,0.39,0.005,-0.156,-0.8,-0.581,0.0
8.054,-0.473,-0.327,0.146,0.4,-0.312,-0.093,0.342,-0.015,-0.142,-0.781,-0.551,0.0
8.056,-0.454,-0.342,0.112,0.4,-0.283,-0.117,0.278,-0.039,-0.117,-0.752,-0.522,0.0
8.058,-0.425,-0.337,0.088,0.381,-0.259,-0.127,0.22,-0.049,-0.098,-0.727,-0.498,0.0
8.06,-0.41,-0.342,0.068,0.376,-0.239,-0.137,0.166,-0.068,-0.093,-0.712,-0.483,0.0
8.062,-0.381,-0.322,0.059,0.351,-0.22,-0.132,0.122,-0.088,-0.093,-0.708,-0.483,0.0
8.064,-0.386,-0.317,0.068,0.351,-0.229,-0.127,0.078,-0.112,-0.098,-0.708,-0.483,0.0
8.066,-0.381,-0.322,0.059,0.351,-0.22,-0.132,0.054,-0.122,-0.088,-0.698,-0.478,0.0
8.068,-0.356,-0.278,0.078,0.317,-0.22,-0.102,0.034,-0.117,-0.073,-0.683,-0.464,0.0
8.07,-0.371,-0.307,0.063,0.342,-0.22,-0.122,0.015,-0.122,-0.063,-0.678,-0.459,0.0
8.072,-0.332,-0.303,0.029,0.317,-0.181,-0.137,0.0,-0.117,-0.054,-0.664,-0.449,0.0
8.074,-0.288,-0.273,0.015,0.283,-0.151,-0.132,-0.015,-0.117,-0.039,-0.654,-0.434,0.0
8.076,-0.298,-0.307,-0.01,0.303,-0.146,-0.161,-0.029,-0.122,-0.044,-0.659,-0.439,0.0
8.078,-0.322,-0.327,-0.005,0.327,-0.161,-0.166,-0.059,-0.151,-0.059,-0.669,-0.449,0.0
8.08,-0.332,-0.322,0.01,0.327,-0.171,-0.156,-0.063,-0.151,-0.059,-0.664,-0.439,0.0
8.082,-0.342,-0.346,-0.005,0.346,-0.171,-0.176,-0.054,-0.142,-0.039,-0.649,-0.42,0.0
8.084,-0.317,-0.337,-0.02,0.327,-0.151,-0.181,-0.068,-0.146,-0.039,-0.644,-0.42,0.0
8.086,-0.322,-0.351,-0.029,0.337,-0.146,-0.19,-0.073,-0.156,-0.044,-0.644,-0.42,0.0
8.088,-0.327,-0.351,-0.024,0.342,-0.151,-0.19,-0.078,-0.151,-0.039,-0.634,-0.41,0.0
8.09,-0.293,-0.288,0.005,0.293,-0.151,-0.142,-0.088,-0.151,-0.034,-0.63,-0.405,0.0
8.092,-0.268,-0.268,0.0,0.268,-0.137,-0.137,-0.083,-0.146,-0.024,-0.61,-0.39,0.0
8.094,-0.259,-0.268,-0.01,0.264,-0.127,-0.142,-0.083,-0.142,-0.015,-0.6,-0.381,0.0
8.096,-0.249,-0.254,-0.005,0.254,-0.122,-0.132,-0.073,-0.137,0.0,-0.586,-0.371,0.0
8.098,-0.244,-0.239,0.005,0.244,-0.127,-0.117,-0.068,-0.137,0.005,-0.576,-0.356,0.0
8.1,-0.234,-0.234,0.0,0.234,-0.117,-0.117,-0.073,-0.146,0.005,-0.576,-0.361,0.0
8.102,-0.249,-0.254,-0.005,0.254,-0.122,-0.132,-0.083,-0.156,0.0,-0.581,-0.361,0.0
8.104,-0.259,-0.283,-0.024,0.273,-0.117,-0.156,-0.088,-0.161,-0.005,-0.586,-0.366,0.0
8.106,-0.273,-0.303,-0.029,0.288,-0.122,-0.166,-0.093,-0.156,0.0,-0.581,-0.361,0.0
8.108,-0.278,-0.317,-0.039,0.298,-0.122,-0.181,-0.107,-0.166,-0.005,-0.581,-0.366,0.0
8.11,-0.273,-0.317,-0.044,0.298,-0.117,-0.181,-0.122,-0.166,0.0,-0.576,-0.366,0.0
8.112,-0.278,-0.327,-0.049,0.303,-0.117,-0.19,-0.122,-0.156,0.005,-0.566,-0.356,0.0
8.114,-0.259,-0.307,-0.049,0.283,-0.107,-0.181,-0.122,-0.156,0.015,-0.561,-0.351,0.0
8.116,-0.254,-0.298,-0.044,0.278,-0.107,-0.171,-0.122,-0.161,0.024,-0.551,-0.342,0.0
8.118,-0.254,-0.303,-0.049,0.278,-0.102,-0.176,-0.112,-0.156,0.034,-0.537,-0.327,0.0
8.12,-0.21,-0.259,-0.049,0.234,-0.083,-0.156,-0.122,-0.151,0.039,-0.527,-0.317,0.0
8.122,-0.205,-0.259,-0.054,0.234,-0.078,-0.156,-0.142,-0.161,0.039,-0.532,-0.322,0.0
8.124,-0.239,-0.293,-0.054,0.268,-0.093,-0.176,-0.137,-0.161,0.044,-0.527,-0.312,0.0
8.126,-0.229,-0.273,-0.044,0.254,-0.093,-0.161,-0.122,-0.146,0.059,-0.512,-0.298,0.0
8.128,-0.176,-0.229,-0.054,0.205,-0.063,-0.142,-0.117,-0.137,0.073,-0.488,-0.278,0.0
8.13,-0.185,-0.239,-0.054,0.215,-0.068,-0.146,-0.127,-0.146,0.068,-0.493,-0.278,0.0
8.132,-0.195,-0.254,-0.059,0.224,-0.068,-0.156,-0.137,-0.151,0.073,-0.488,-0.283,0.0
8.134,-0.185,-0.224,-0.039,0.205,-0.073,-0.132,-0.137,-0.151,0.083,-0.478,-0.273,0.0
8.136,-0.181,-0.21,-0.029,0.195,-0.078,-0.122,-0.142,-0.156,0.093,-0.468,-0.268,0.0
8.138,-0.171,-0.22,-0.049,0.195,-0.063,-0.137,-0.156,-0.161,0.093,-0.468,-0.264,0.0
8.14,-0.156,-0.244,-0.088,0.2,-0.034,-0.166,-0.161,-0.156,0.107,-0.449,-0.254,0.0
8.142,-0.185,-0.254,-0.068,0.22,-0.059,-0.161,-0.176,-0.171,0.107,-0.459,-0.254,0.0
8.144,-0.239,-0.293,-0.054,0.268,-0.093,-0.176,-0.195,-0.181,0.102,-0.464,-0.259,0.0
8.146,-0.234,-0.288,-0.054,0.264,-0.093,-0.171,-0.205,-0.176,0.112,-0.454,-0.254,0.0
8.148,-0.185,-0.249,-0.063,0.22,-0.063,-0.156,-0.2,-0.166,0.132,-0.429,-0.234,0.0
8.15,-0.117,-0.195,-0.078,0.156,-0.02,-0.137,-0.2,-0.166,0.151,-0.405,-0.21,0.0
8.152,-0.063,-0.132,-0.068,0.098,0.0,-0.102,-0.195,-0.146,0.176,-0.376,-0.181,0.0
8.154,-0.063,-0.127,-0.063,0.098,0.0,-0.098,-0.19,-0.142,0.195,-0.351,-0.151,0.0
8.156,-0.063,-0.142,-0.078,0.102,0.005,-0.112,-0.21,-0.151,0.19,-0.356,-0.156,0.0
